,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Down,Aroon Up
2011-02-28,44.8741,355.05,351.12,14395500.0,336.0532,350.5895,365.1258,348.6271,32.5809,53.3996,55.9885,2196587934.2587,2822670955.0,71.4286,50.0
2011-03-01,44.3787,355.72,347.681,16290600.0,337.479,351.089,364.699,348.6922,49.9349,66.7904,52.1173,2186899495.5723,2806380355.0,64.2857,42.8571
2011-03-02,44.7357,354.35,348.4,21521100.0,338.1168,351.4435,364.7702,349.0186,65.8065,77.2293,54.5554,2192288813.0513,2827901455.0,57.1429,35.7143
2011-03-03,45.6809,359.79,355.92,17885300.0,338.8524,352.2055,365.5586,350.0226,74.7589,80.257,60.3169,2208048211.7593,2845786755.0,50.0,28.5714
2011-03-04,45.7368,360.29,357.75,16188100.0,339.9054,353.0335,366.1616,350.9728,83.0973,91.8055,60.6348,2220539816.4837,2861974855.0,42.8571,21.4286
2011-03-07,45.1473,361.67,351.31,19504400.0,340.6661,353.4765,366.2869,351.3906,85.2496,83.6863,55.579,2216284995.6343,2842470455.0,35.7143,14.2857
2011-03-08,45.1981,357.4,352.25,12725600.0,340.8452,353.6705,366.4958,351.8068,81.6147,69.3522,55.9202,2220905747.4789,2855196055.0,28.5714,7.1429
2011-03-09,44.7801,354.76,350.6,16189500.0,340.7186,353.534,366.3494,351.8699,65.1516,42.4164,52.3578,2219271230.652,2839006555.0,21.4286,0.0
2011-03-10,44.0433,349.77,344.9,18126400.0,339.9958,352.9595,365.9232,351.3747,46.4685,27.6368,46.7086,2214320899.6459,2820880155.0,14.2857,78.5714
2011-03-11,44.7191,352.32,345.0,16824300.0,339.8828,352.832,365.7812,351.4333,31.0983,23.2416,51.8414,2229628254.5639,2837704455.0,7.1429,71.4286
2011-03-14,44.9186,356.4844,351.31,15569900.0,339.8437,352.6675,365.4913,351.6358,30.5275,40.7041,53.2717,2227598967.9683,2853274355.0,0.0,64.2857
2011-03-15,43.8857,347.84,340.1,25752900.0,339.1522,351.98,364.8078,351.0448,37.3251,48.0296,45.702,2237314532.3094,2827521455.0,7.1429,57.1429
2011-03-16,41.9267,343.0,326.26,41500400.0,335.0062,350.4855,365.9648,349.0415,42.2688,38.0727,35.4212,2214407501.4851,2786021055.0,100.0,50.0
2011-03-17,42.5149,339.61,330.6596,23550800.0,333.2581,349.061,364.8639,347.6699,36.7746,24.2214,39.8001,2211803609.8512,2809571855.0,92.8571,42.8571
2011-03-18,42.0105,338.2,330.0,26900500.0,330.5719,347.6795,364.7871,346.0509,26.8451,18.2413,37.4549,2189299045.217,2782671355.0,85.7143,35.7143
2011-03-21,43.1069,339.74,335.26,14621500.0,329.687,347.1165,364.546,345.4079,25.5701,34.2477,45.0368,2201048464.8599,2797292855.0,78.5714,28.5714
2011-03-22,43.3483,342.62,339.14,11640100.0,330.0341,347.246,364.4579,345.0072,35.748,54.7548,46.5723,2203189172.9058,2808932955.0,71.4286,21.4286
2011-03-23,43.0929,340.22,335.95,13321300.0,329.6151,347.0745,364.5339,344.4532,54.3891,74.1649,45.1357,2210083803.585,2795611655.0,64.2857,14.2857
2011-03-24,43.8273,346.0,338.86,14454000.0,329.7964,347.179,364.5616,344.5024,71.3766,85.2102,49.9198,2220367601.9043,2810065655.0,57.1429,7.1429
2011-03-25,44.662,352.06,347.02,16032500.0,329.8651,347.348,364.8309,345.1726,82.3793,87.7627,54.7499,2233091808.2535,2826098155.0,50.0,0.0
2011-03-28,44.5222,354.32,350.44,11048400.0,329.8713,347.2095,364.5477,345.6743,87.585,89.782,53.8141,2222043408.2535,2815049755.0,42.8571,0.0
2011-03-29,44.5883,350.96,346.06,12603600.0,329.899,347.292,364.685,346.1777,87.7919,85.8309,54.2125,2234647008.2535,2827653355.0,35.7143,21.4286
2011-03-30,44.2923,350.88,347.44,11764500.0,329.8521,347.1175,364.3829,346.4112,83.4024,74.5944,52.046,2231021900.6954,2815888855.0,28.5714,14.2857
2011-03-31,44.2767,349.8,346.06,9786400.0,330.2464,346.5649,362.8834,346.6109,72.8679,58.1785,51.9285,2234044171.2836,2806102455.0,21.4286,7.1429
2011-04-01,43.7752,351.5872,343.3,14952200.0,330.6729,345.7929,360.9128,346.4156,55.8421,34.7533,48.1556,2223638687.1829,2791150255.0,14.2857,0.0
2011-04-04,43.347,344.6,338.4,16431600.0,330.5057,345.0844,359.663,345.9179,37.8907,20.7405,45.1403,2221995527.1829,2774718655.0,7.1429,64.2857
2011-04-05,43.0548,342.25,336.0,17240400.0,330.292,344.2409,358.1898,345.2486,24.1792,17.0438,43.1543,2220699049.1029,2757478255.0,0.0,57.1429
2011-04-06,42.9468,343.9,337.14,14376400.0,329.8579,343.5194,357.1808,344.562,18.4598,17.5951,42.4117,2210150684.6058,2743101855.0,7.1429,50.0
2011-04-07,42.9519,340.43,336.03,13337400.0,329.312,343.0899,356.8677,343.9447,16.5433,14.9909,42.4619,2209241316.424,2756439255.0,0.0,42.8571
2011-04-08,42.5682,340.15,333.95,13483400.0,328.6781,342.2434,355.8087,343.0985,14.957,12.2848,39.6525,2200585843.5208,2742955855.0,100.0,35.7143
2011-04-11,42.027,335.67,330.02,14248100.0,327.7108,341.1054,354.4999,341.9273,12.3571,9.7955,36.0312,2190271732.1933,2728707755.0,100.0,28.5714
2011-04-12,42.2303,333.73,330.2,15201400.0,326.7013,340.4539,354.2064,341.0199,11.0478,11.063,38.31,2194018252.8732,2743909155.0,92.8571,21.4286
2011-04-13,42.7042,336.14,332.52,12365000.0,327.6954,340.7599,353.8244,340.5542,16.004,27.1534,43.3744,2206314937.9561,2756274155.0,85.7143,14.2857
2011-04-14,42.2328,336.0,332.06,10778600.0,327.3428,340.6489,353.955,339.7795,23.798,33.1775,39.8685,2197506031.3571,2745495555.0,78.5714,7.1429
2011-04-15,41.6027,333.64,326.8,16200200.0,326.6383,340.4884,354.3384,338.6062,30.0494,29.8173,35.7125,2184432185.7431,2729295355.0,100.0,0.0
2011-04-18,42.1604,332.23,320.16,21782100.0,325.7663,340.1159,354.4654,337.9628,32.5441,34.6374,41.5228,2204842753.3487,2751077455.0,100.0,21.4286
2011-04-19,42.924,337.98,331.71,14977800.0,325.5759,339.9489,354.3218,337.953,41.4346,59.849,48.3987,2219247240.43,2766055255.0,92.8571,14.2857
2011-04-20,43.502,345.75,341.5,25023800.0,325.7025,340.1099,354.5173,338.3775,60.3209,86.4762,52.9127,2204939514.783,2791079055.0,85.7143,7.1429
2011-04-21,44.5547,355.13,348.52,26921800.0,325.3983,340.3962,355.394,339.5507,79.1745,91.1984,59.8082,2195742930.1536,2818000855.0,78.5714,100.0
2011-04-25,44.8486,353.75,350.3,9519500.0,325.2416,340.4696,355.6977,340.8324,89.0252,89.4011,61.5029,2201173184.0667,2827520355.0,71.4286,92.8571
2011-04-26,44.5197,354.99,349.35,12100000.0,325.2432,340.4686,355.694,341.7455,89.2159,87.0481,58.528,2193664318.8185,2815420355.0,64.2857,85.7143
2011-04-27,44.4854,352.35,347.1,12721900.0,325.3106,340.4281,355.5456,342.5459,85.1816,79.0956,58.2118,2195724055.0089,2802698455.0,57.1429,78.5714
2011-04-28,44.0534,349.75,345.52,12891400.0,325.3995,340.3341,355.2687,342.9463,72.7314,52.0504,54.2377,2190329781.2501,2789807055.0,50.0,71.4286
2011-04-29,44.4828,353.95,346.666,35940900.0,325.2875,340.4152,355.543,343.6305,57.5978,41.6474,57.3546,2188573196.9008,2825747955.0,42.8571,64.2857
2011-05-02,43.9937,350.469,345.5,15811200.0,325.2611,340.5012,355.7414,343.8828,38.9768,23.2328,52.9322,2177725867.2973,2809936755.0,35.7143,57.1429
2011-05-03,44.2376,349.89,345.62,11191000.0,325.2463,340.8517,356.4572,344.294,31.4992,29.6173,54.8038,2180058417.6486,2821127755.0,28.5714,50.0
2011-05-04,44.4117,351.83,346.88,13901800.0,325.3601,341.3857,357.4114,344.7965,27.432,29.4458,56.1439,2181266048.7597,2835029555.0,21.4286,42.8571
2011-05-05,44.0534,350.95,346.05,11998900.0,325.7098,341.8212,357.9327,344.9825,30.2334,31.6371,52.6813,2172695405.9025,2823030655.0,14.2857,35.7143
2011-05-06,44.042,350.0,346.21,10004800.0,326.1033,342.2502,358.3972,345.1423,29.3925,27.0947,52.5699,2165066415.9289,2813025855.0,7.1429,28.5714
2011-05-09,44.1614,349.2,346.5276,7312400.0,326.9231,342.8772,358.8314,345.3763,26.7997,21.6675,53.6721,2163622761.446,2820338255.0,0.0,21.4286
2011-05-10,44.3964,349.69,346.66,10074700.0,328.6267,343.8097,358.9928,345.7643,28.3688,36.3443,55.8468,2172101469.3668,2830412955.0,0.0,14.2857
2011-05-11,44.1144,350.0,345.24,12000000.0,330.2463,344.5512,358.8562,345.9039,33.2882,41.8529,52.6527,2170135082.8122,2818412955.0,0.0,7.1429
2011-05-12,44.0306,347.12,342.27,11500000.0,331.283,345.0732,358.8635,345.9673,42.6549,49.7674,51.7059,2179026835.3895,2806912955.0,100.0,0.0
2011-05-13,43.2594,346.25,340.35,11647000.0,332.7619,345.4772,358.1926,345.4466,40.766,30.6777,43.8891,2167972055.7285,2795265955.0,100.0,7.1429
2011-05-16,42.3446,341.22,332.6,16063400.0,334.541,345.7692,356.9975,344.2898,33.6155,20.4016,36.7853,2154517560.6009,2779202555.0,100.0,0.0
2011-05-17,42.7055,336.14,330.73,16154800.0,335.7035,345.9837,356.264,343.5136,20.7655,11.2174,40.852,2170672360.6009,2795357355.0,100.0,14.2857
2011-05-18,43.1793,341.05,336.0,11956300.0,336.0882,346.0842,356.0803,343.1666,20.3023,29.2878,45.7851,2177041161.987,2807313655.0,92.8571,7.1429
2011-05-19,43.2632,342.414,338.67,9327500.0,335.8239,345.9902,356.1566,342.9155,29.8334,48.9949,46.6333,2176981370.3204,2816641155.0,85.7143,0.0
2011-05-20,42.5886,340.95,335.02,12070300.0,334.2743,345.2164,356.1586,342.1826,43.5763,52.4462,41.0668,2165725255.8179,2804570855.0,78.5714,14.2857
2011-05-23,42.4844,335.98,329.42,13700000.0,332.9934,344.286,355.5786,341.4414,49.358,46.6328,40.2674,2172825865.5739,2790870855.0,100.0,7.1429
2011-05-24,42.2036,335.899,331.34,11497400.0,331.2941,343.3745,355.4549,340.5603,43.9232,32.6905,38.1142,2165615717.1642,2779373455.0,92.8571,0.0
2011-05-25,42.7868,338.56,332.85,10508000.0,330.72,342.706,354.692,340.2003,39.3616,38.7615,44.7253,2169572319.616,2789881455.0,85.7143,0.0
2011-05-26,42.5606,336.89,334.435,7948600.0,329.8348,342.1185,354.4022,339.705,37.8567,42.1182,42.8151,2165282342.0193,2781932855.0,78.5714,21.4286
2011-05-27,42.8668,337.63,334.31,7271400.0,329.6137,341.4825,353.3513,339.4865,48.3438,64.1517,46.1675,2171590062.5012,2789204255.0,71.4286,14.2857
2011-05-31,44.1906,347.83,341.0,14919800.0,329.5475,341.56,353.5725,340.2811,61.6248,78.6045,57.7108,2186509862.5012,2804124055.0,64.2857,7.1429
2011-06-01,43.8959,352.132,344.65,19810100.0,329.6556,341.4255,353.1954,340.7791,75.7048,84.3583,54.8887,2171253808.4782,2784313955.0,57.1429,100.0
2011-06-02,43.9711,347.98,344.3,12099400.0,329.8715,341.2521,352.6327,341.286,80.079,77.2742,55.4869,2171003929.5652,2796413355.0,50.0,92.8571
2011-06-03,43.6329,345.33,342.01,11187500.0,329.9367,341.0866,352.2365,341.4912,74.2165,61.0171,52.139,2169453854.264,2785225855.0,42.8571,85.7143
2011-06-06,42.9468,347.05,337.81,16497900.0,329.7368,340.6556,351.5744,341.1625,59.3193,39.6667,46.0668,2153777278.29,2768727955.0,35.7143,78.5714
2011-06-07,42.1846,338.22,331.9,18920900.0,328.8322,339.8776,350.923,340.2937,39.5087,17.8422,40.4324,2135694646.0115,2749807055.0,28.5714,71.4286
2011-06-08,42.21,334.8,330.65,11918700.0,328.4162,339.0171,349.618,339.5267,20.4444,3.8242,40.6928,2132908829.385,2761725755.0,21.4286,64.2857
2011-06-09,42.1147,333.67,330.75,9824600.0,327.8502,338.2301,348.61,338.7613,8.8876,4.9963,39.9869,2128063821.1658,2751901155.0,14.2857,57.1429
2011-06-10,41.4045,331.66,325.51,15498400.0,326.2437,337.1966,348.1495,337.5364,4.7299,5.3691,35.0995,2114531071.8975,2736402755.0,100.0,50.0
2011-06-13,41.4934,328.31,325.07,11766900.0,324.7412,336.5016,348.262,336.4948,5.5182,6.1892,36.1519,2113877355.2309,2748169655.0,100.0,42.8571
2011-06-14,42.2354,333.25,329.31,11948900.0,324.6455,336.4586,348.2717,336.1086,13.7628,29.7302,44.271,2120913255.7385,2760118555.0,92.8571,35.7143
2011-06-15,41.5125,330.3,324.88,14257000.0,323.4392,335.9891,348.539,335.2173,24.0458,36.2181,39.0594,2116494111.827,2745861555.0,100.0,28.5714
2011-06-16,41.3105,328.6811,318.33,18235400.0,321.9955,335.2536,348.5117,334.2595,37.8491,47.5989,37.7231,2122323358.4829,2727626155.0,100.0,21.4286
2011-06-17,40.688,329.25,319.36,21965000.0,319.7121,334.2401,348.7681,332.9262,36.8265,26.6624,33.8764,2104356032.9015,2705661155.0,92.8571,14.2857
2011-06-20,40.0603,317.7,310.5,22880200.0,316.5567,333.2451,349.9335,331.2494,33.6316,26.6333,30.4997,2112109878.4571,2682780955.0,100.0,7.1429
2011-06-21,41.3283,325.8,315.2,17620800.0,315.7597,332.7901,349.8205,330.6828,29.8619,36.29,42.8856,2128068338.8345,2700401755.0,92.8571,0.0
2011-06-22,40.9865,328.9,322.38,13949400.0,314.7108,332.3111,349.9114,329.914,38.8101,53.507,40.7762,2115103098.9572,2686452355.0,85.7143,0.0
2011-06-23,42.0817,331.69,318.12,19991400.0,314.5493,332.0336,349.5179,330.0393,56.2838,79.0544,49.37,2133739149.8046,2706443755.0,78.5714,7.1429
2011-06-24,41.4617,333.15,325.09,15707400.0,314.0041,331.6011,349.1981,329.688,70.0087,77.4646,45.3573,2122942748.3158,2690736355.0,71.4286,0.0
2011-06-27,42.1846,333.9,327.25,12136200.0,313.9356,331.3326,348.7296,329.912,80.8242,85.9535,50.4177,2128289976.2857,2702872555.0,64.2857,0.0
2011-06-28,42.5937,336.7,333.44,10510700.0,314.9013,330.7041,346.5069,330.4213,82.5039,84.0937,53.0665,2129515149.9053,2713383255.0,57.1429,100.0
2011-06-29,42.4387,336.37,331.88,12590900.0,315.7502,330.1306,344.511,330.7659,86.4587,89.3289,51.9344,2129038434.3151,2700792355.0,50.0,92.8571
2011-06-30,42.6457,336.13,332.84,11534100.0,316.9272,329.609,342.2908,331.233,87.7033,89.6872,53.3659,2137347193.2817,2712326455.0,42.8571,85.7143
2011-07-01,43.61,343.5,334.2,15546900.0,316.9573,329.6,342.2427,332.3784,90.2648,91.7783,59.4253,2152091672.6365,2727873355.0,35.7143,100.0
2011-07-05,44.3939,349.83,342.5,12680500.0,315.2384,330.1695,345.1006,334.0024,92.4244,95.8077,63.5693,2163388216.2927,2740553855.0,28.5714,100.0
2011-07-06,44.6899,354.1,346.71,15879500.0,313.5039,331.1555,348.8071,335.6936,94.2802,95.2545,65.0221,2169211415.8868,2756433355.0,21.4286,100.0
2011-07-07,45.3811,358.0,354.0,14273700.0,311.4088,332.4035,353.3982,337.7418,95.2497,94.687,68.2097,2177775635.8868,2770707055.0,14.2857,100.0
2011-07-08,45.6999,360.0,352.2,17486900.0,309.6944,333.8145,357.9346,339.834,94.9989,95.0551,69.5869,2193962227.9381,2788193955.0,7.1429,100.0
2011-07-11,44.9745,359.77,352.82,15809800.0,309.8651,335.2195,360.5739,341.1832,92.293,87.1369,62.9101,2183520935.564,2772384155.0,0.0,92.8571
2011-07-12,44.9427,357.68,348.62,16128900.0,310.3227,336.577,362.8313,342.38,84.9043,72.5208,62.6268,2185657213.7097,2756255255.0,0.0,85.7143
2011-07-13,45.4852,360.0,356.38,13987100.0,310.084,337.856,365.628,343.8695,75.5845,67.0958,65.486,2184343508.1848,2770242355.0,7.1429,100.0
2011-07-14,45.4535,361.61,356.34,15376200.0,310.8359,339.407,367.9781,345.1934,69.4291,68.6707,65.1716,2177311887.3119,2754866155.0,0.0,100.0
2011-07-15,46.3619,365.0,359.17,17302400.0,311.5607,341.395,371.2293,347.0721,73.3168,84.1838,69.6578,2194139435.854,2772168555.0,0.0,100.0
2011-07-18,47.49,374.65,365.28,20451900.0,312.7335,344.072,375.4105,349.6176,80.5832,88.895,74.117,2210880745.6725,2792620455.0,0.0,100.0
2011-07-19,47.8775,378.65,373.32,29255200.0,315.6242,347.1485,378.6728,352.2112,89.7127,96.0593,75.4515,2220376335.9164,2821875655.0,7.1429,100.0
2011-07-20,49.1543,396.27,386.0,33619300.0,315.9298,350.2285,384.5272,355.5149,91.1181,88.4001,79.2481,2192649415.6633,2855494955.0,0.0,100.0
2011-07-21,49.2039,390.06,383.9,18804800.0,318.0122,353.4625,388.9128,358.5411,88.6266,81.4203,79.3814,2194542106.5724,2874299755.0,0.0,92.8571
2011-07-22,49.9674,395.05,387.75,18454600.0,318.6616,356.566,394.4704,361.8515,83.5785,80.9151,81.3671,2204148610.682,2892754355.0,0.0,85.7143
2011-07-25,50.6281,400.0,389.62,21064500.0,320.7555,360.1735,399.5915,365.3418,83.0662,86.8631,82.9016,2219125104.9016,2913818855.0,0.0,100.0
2011-07-26,51.2519,404.5,399.68,17020800.0,322.2882,363.742,405.1958,368.9673,86.9819,93.1676,84.2227,2228447700.7522,2930839655.0,0.0,100.0
2011-07-27,49.8772,402.64,392.15,23547300.0,325.5019,366.6085,407.7151,371.2171,85.707,77.0903,71.1718,2206875770.0563,2907292355.0,21.4286,92.8571
2011-07-28,49.7794,396.99,388.13,21215500.0,329.8573,369.4975,409.1377,373.1793,74.6628,53.7306,70.3365,2203331871.6365,2886076855.0,14.2857,85.7143
2011-07-29,49.6092,395.15,384.0,22592300.0,334.8147,372.238,409.6613,374.827,54.5062,32.6976,68.8228,2206999321.2329,2863484555.0,7.1429,78.5714
2011-08-01,50.4058,399.5,392.37,21887000.0,338.5242,374.9125,411.3008,376.9149,41.932,39.3678,71.8731,2212002941.1487,2885371555.0,0.0,71.4286
2011-08-02,49.4097,397.9,388.35,22840700.0,341.989,376.8865,411.784,378.0573,37.3714,40.0487,63.5063,2191840941.044,2862530855.0,7.1429,64.2857
2011-08-03,49.8747,393.55,382.24,26161000.0,345.3992,378.927,412.4548,379.4394,42.9595,49.4619,65.524,2213468292.945,2888691855.0,0.0,57.1429
2011-08-04,47.9436,391.32,377.35,31121700.0,347.9025,379.9355,411.9685,379.2424,39.4236,28.7603,52.5334,2182435703.038,2857570155.0,0.0,50.0
2011-08-05,47.4672,383.5,362.57,43021100.0,349.8034,380.631,411.4586,378.7069,36.0586,29.9537,49.9047,2184840609.2492,2814549055.0,100.0,42.8571
2011-08-08,44.8741,367.77,353.02,40851200.0,349.6258,380.5915,411.5572,376.2786,22.953,10.145,38.5873,2145041846.9441,2773697855.0,100.0,35.7143
2011-08-09,47.5167,374.61,355.0,38663700.0,352.9804,381.6045,410.2286,376.0626,22.4922,27.3779,50.8263,2181339588.7595,2812361555.0,92.8571,28.5714
2011-08-10,46.2056,374.65,362.5,31380600.0,354.1038,381.888,409.6722,374.8842,21.4044,26.6904,45.9349,2156105970.4879,2780980955.0,85.7143,21.4286
2011-08-11,47.4773,375.45,364.72,26498900.0,356.8679,382.6845,408.5011,374.7714,34.4112,49.1652,50.8734,2173961240.4786,2807479855.0,78.5714,14.2857
2011-08-12,47.8953,379.64,374.23,18892000.0,358.6221,383.288,407.9539,374.9827,45.9243,61.9173,52.412,2174345366.1718,2826371855.0,71.4286,7.1429
2011-08-15,48.7109,384.97,378.09,16448000.0,359.4892,383.7685,408.0478,375.7853,65.1039,84.2292,55.3506,2183334389.4276,2842819855.0,64.2857,0.0
2011-08-16,48.3387,383.37,376.06,17812500.0,359.8265,383.95,408.0735,376.2324,78.1441,88.2859,53.7202,2187062587.102,2825007355.0,57.1429,0.0
2011-08-17,48.3336,384.52,378.0,15787900.0,359.4972,383.627,407.7568,376.6332,85.5542,84.1474,53.697,2183091397.5315,2809219455.0,50.0,14.2857
2011-08-18,46.5054,372.65,361.37,30408400.0,357.3292,382.565,407.8008,375.6252,77.1975,59.1593,45.9849,2177915499.6591,2778811055.0,42.8571,7.1429
2011-08-19,45.2324,367.0,356.0,27710300.0,353.4852,380.7015,407.9178,373.759,58.6093,32.5212,41.5139,2150356346.75,2751100755.0,35.7143,0.0
2011-08-22,45.2845,364.88,355.09,19118400.0,350.7166,378.5985,406.4804,372.1096,33.2848,8.1737,41.7634,2136510641.3363,2770219155.0,28.5714,0.0
2011-08-23,47.4646,373.64,357.0,23458400.0,351.6052,377.108,402.6108,372.2515,21.0745,22.5286,51.1556,2159856260.5671,2793677555.0,21.4286,0.0
2011-08-24,47.7924,378.96,370.6,22366700.0,351.794,376.2875,400.781,372.6257,27.5492,51.9452,52.3986,2167347499.8016,2816044255.0,14.2857,0.0
2011-08-25,47.4799,375.45,365.0,31119500.0,351.9363,375.3825,398.8287,372.7299,50.302,76.4321,51.0642,2188163318.4618,2784924755.0,7.1429,42.8571
2011-08-26,48.7325,383.8,370.8008,22909900.0,352.2977,375.0375,397.7773,373.7632,72.3075,88.545,55.9107,2210297758.7412,2807834655.0,0.0,35.7143
2011-08-29,49.5444,391.5,388.0,14473900.0,353.0895,374.6985,396.3075,375.3067,85.3087,90.9489,58.7611,2212117334.7412,2822308555.0,0.0,100.0
2011-08-30,49.5469,391.84,386.21,14925800.0,352.9968,374.7525,396.5082,376.7051,91.8209,95.9687,58.7701,2217233994.4215,2837234355.0,57.1429,100.0
2011-08-31,48.8914,392.08,381.86,18663800.0,353.6404,374.3655,395.0906,377.4789,91.4059,87.3,55.4155,2209417843.3452,2818570555.0,50.0,100.0
2011-09-01,48.4086,387.3399,380.72,12275900.0,353.6566,374.5485,395.4404,377.8171,84.9125,71.4687,53.0156,2198291667.3592,2806294655.0,42.8571,92.8571
2011-09-02,47.5218,378.0,371.83,15676400.0,353.681,374.57,395.459,377.4584,67.6187,44.0873,48.8322,2193896177.5699,2790618255.0,35.7143,85.7143
2011-09-06,48.2447,380.33,366.48,18203500.0,357.3653,375.8965,394.4277,377.6757,50.8332,36.9437,52.1471,2210548765.6565,2808821755.0,28.5714,78.5714
2011-09-07,48.777,385.6,382.0,12520600.0,357.5612,376.3925,395.2238,378.2713,41.5574,43.6413,54.4855,2211453031.2121,2821342355.0,21.4286,71.4286
2011-09-08,48.8037,388.61,382.31,14862800.0,359.2444,377.415,395.5856,378.8302,49.0575,66.5874,54.6053,2205224810.2597,2836205155.0,14.2857,64.2857
2011-09-09,47.9576,386.0,375.02,20171900.0,359.5135,377.604,395.6945,378.7016,58.7064,65.8905,50.1037,2194091685.1231,2816033255.0,7.1429,57.1429
2011-09-12,48.2701,380.88,371.9,16708300.0,359.6353,377.7515,395.8677,378.8196,65.3071,63.4433,51.688,2207302033.6754,2832741555.0,0.0,50.0
2011-09-13,48.8647,386.21,380.25,15734300.0,359.6127,377.812,396.0113,379.372,63.8502,62.2169,54.6388,2214641187.0311,2848475855.0,0.0,42.8571
2011-09-14,49.4593,392.21,385.76,19097300.0,359.4008,378.253,397.1052,380.3175,66.6219,74.2055,57.4383,2216506504.7055,2867573155.0,7.1429,100.0
2011-09-15,49.9242,393.66,389.9,14922100.0,358.9757,378.879,398.7823,381.5216,74.205,86.1924,59.5413,2225872503.6417,2882495255.0,0.0,100.0
2011-09-16,50.8822,400.503,395.03,24946900.0,359.51,380.6015,401.693,383.329,84.8487,94.1482,63.5383,2250792054.5827,2907442155.0,42.8571,100.0
2011-09-19,52.2962,413.23,395.2045,29423600.0,361.342,383.3815,405.421,386.0244,92.5492,97.3071,68.4872,2274992192.2654,2936865755.0,35.7143,100.0
2011-09-20,52.5274,422.86,411.19,27705500.0,364.1211,386.232,408.3429,388.6363,93.7933,89.9247,69.2228,2258017528.5979,2964571255.0,28.5714,100.0
2011-09-21,52.361,421.59,412.0,21642000.0,364.1513,388.159,412.1667,390.8748,88.7729,79.0868,67.9925,2237007411.8096,2942929255.0,21.4286,92.8571
2011-09-22,51.0499,409.82,396.7,34588600.0,365.3906,389.441,413.4914,391.9172,74.8383,55.5033,59.0834,2229414792.2974,2908340655.0,14.2857,85.7143
2011-09-23,51.365,406.74,399.85,19509900.0,367.2256,390.97,414.7144,393.0965,58.7259,41.5875,60.4254,2235106359.6413,2927850555.0,7.1429,78.5714
